xField[m],yField[m]
0.000000,72.000000
0.000000,0.000000
118.000000,0.000000
118.000000,72.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20181031T185111000,21.150579,45.629336,46.371176,6.228312,11.270880,1.310387e+02,NaN,NaN
20181031T185111100,20.949515,45.655773,46.371175,6.228310,10.621440,1.310387e+02,NaN,NaN
20181031T185111200,20.782293,45.664998,46.371174,6.228309,9.936360,1.310387e+02,NaN,NaN
20181031T185111300,20.722971,45.634510,46.371173,6.228309,9.352080,1.318080e+02,NaN,NaN
20181031T185111400,20.655755,45.522102,46.371172,6.228310,8.528400,1.318080e+02,NaN,NaN
20181031T185111500,20.580176,45.474608,46.371171,6.228310,7.830360,1.318080e+02,NaN,NaN
20181031T185111600,20.517143,45.329744,46.371170,6.228312,7.120080,1.318080e+02,NaN,NaN
20181031T185111700,20.413232,45.215781,46.371169,6.228312,6.470640,1.318080e+02,NaN,NaN
20181031T185111800,20.473026,45.099436,46.371169,6.228314,5.901120,1.318080e+02,NaN,NaN
20181031T185111900,20.449541,44.974898,46.371168,6.228315,5.393880,1.318080e+02,NaN,NaN
20181031T185112000,20.449348,44.853678,46.371168,6.228317,4.960080,1.318080e+02,NaN,NaN
20181031T185112100,20.460371,44.686314,46.371167,6.228319,4.645440,1.318080e+02,NaN,NaN
20181031T185112200,20.429852,44.575463,46.371166,6.228320,4.410360,1.325495e+02,NaN,NaN
20181031T185112300,20.459984,44.443875,46.371166,6.228321,4.376520,1.325495e+02,NaN,NaN
20181031T185112400,20.459126,44.348268,46.371166,6.228323,4.418640,1.325495e+02,NaN,NaN
20181031T185112500,20.479371,44.211598,46.371165,6.228324,4.532040,1.325495e+02,NaN,NaN
20181031T185112600,20.524238,44.027022,46.371165,6.228327,4.663440,1.325495e+02,NaN,NaN
20181031T185112700,20.620727,43.912234,46.371165,6.228329,4.796280,1.325495e+02,NaN,NaN
20181031T185112800,20.753247,43.824615,46.371166,6.228330,5.039280,1.325495e+02,NaN,NaN
20181031T185112900,20.819411,43.720195,46.371166,6.228332,5.234400,1.325495e+02,NaN,NaN
20181031T185113000,20.913048,43.586638,46.371166,6.228334,5.430240,1.333127e+02,NaN,NaN
20181031T185113100,21.016572,43.458163,46.371166,6.228336,5.571720,1.333127e+02,NaN,NaN
20181031T185113200,21.105168,43.261455,46.371166,6.228339,5.803200,1.333127e+02,NaN,NaN
20181031T185113300,21.205840,43.114210,46.371167,6.228341,6.010200,1.333127e+02,NaN,NaN
20181031T185113400,21.310029,42.960122,46.371167,6.228344,6.247080,1.333127e+02,NaN,NaN
20181031T185113500,21.427622,42.804271,46.371167,6.228346,6.447240,1.333127e+02,NaN,NaN
20181031T185113600,21.578393,42.656821,46.371168,6.228349,6.630840,1.333127e+02,NaN,NaN
20181031T185113700,21.758161,42.550226,46.371169,6.228351,6.840000,1.333127e+02,NaN,NaN
20181031T185113800,21.903227,42.365238,46.371169,6.228354,7.062480,1.340078e+02,NaN,NaN
20181031T185113900,22.024338,42.202543,46.371169,6.228357,7.295760,1.340078e+02,NaN,NaN
20181031T185114000,22.153812,41.974936,46.371169,6.228360,7.586640,1.340078e+02,NaN,NaN
20181031T185114100,22.305913,41.776260,46.371170,6.228363,7.875360,1.340078e+02,NaN,NaN
20181031T185114200,22.487011,41.618440,46.371171,6.228366,8.092800,1.340078e+02,NaN,NaN
20181031T185114300,22.678660,41.440090,46.371171,6.228369,8.412480,1.340078e+02,NaN,NaN
20181031T185114400,22.864604,41.224201,46.371172,6.228373,8.723880,1.340078e+02,NaN,NaN
20181031T185114500,23.042849,41.047613,46.371173,6.228376,8.916120,1.340078e+02,NaN,NaN
20181031T185114600,23.224611,40.864181,46.371173,6.228379,9.118800,1.340078e+02,NaN,NaN
20181031T185114700,23.436035,40.695993,46.371174,6.228383,9.349200,1.344851e+02,NaN,NaN
20181031T185114800,23.607910,40.507479,46.371175,6.228386,9.474480,1.344851e+02,NaN,NaN
20181031T185114900,23.765716,40.346341,46.371176,6.228389,9.542880,1.344851e+02,NaN,NaN
20181031T185115000,23.964400,40.154303,46.371176,6.228392,9.660240,1.344851e+02,NaN,NaN
20181031T185115100,24.162419,39.987877,46.371177,6.228395,9.764280,1.344851e+02,NaN,NaN
20181031T185115200,24.409873,39.846858,46.371179,6.228398,9.809640,1.344851e+02,NaN,NaN
20181031T185115300,24.624814,39.671827,46.371180,6.228401,9.736920,1.344851e+02,NaN,NaN
20181031T185115400,24.852494,39.520645,46.371181,6.228404,9.740160,1.344851e+02,NaN,NaN
20181031T185115500,25.037109,39.355982,46.371182,6.228408,9.797760,1.348358e+02,NaN,NaN
20181031T185115600,25.238646,39.182713,46.371183,6.228411,9.781920,1.348358e+02,NaN,NaN
20181031T185115700,25.407003,39.001043,46.371183,6.228414,9.662400,1.348358e+02,NaN,NaN
20181031T185115800,25.597988,38.848305,46.371184,6.228417,9.678600,1.348358e+02,NaN,NaN
20181031T185115900,25.781938,38.709255,46.371185,6.228419,9.756720,1.348358e+02,NaN,NaN
20181031T185116000,26.032245,38.587005,46.371187,6.228422,9.671760,1.348358e+02,NaN,NaN
20181031T185116100,26.185204,38.483936,46.371187,6.228424,9.455760,1.348358e+02,NaN,NaN
20181031T185116200,26.381894,38.368736,46.371188,6.228427,9.387720,1.348358e+02,NaN,NaN
20181031T185116300,26.550252,38.187067,46.371189,6.228430,9.312480,1.351643e+02,NaN,NaN
20181031T185116400,26.699694,38.090842,46.371190,6.228432,9.020880,1.351643e+02,NaN,NaN
20181031T185116500,26.826509,37.965685,46.371190,6.228434,8.785800,1.351643e+02,NaN,NaN
20181031T185116600,26.958365,37.903679,46.371191,6.228436,8.509680,1.351643e+02,NaN,NaN
20181031T185116700,27.135280,37.778316,46.371192,6.228438,8.304840,1.351643e+02,NaN,NaN
20181031T185116800,27.298126,37.680329,46.371193,6.228440,8.013600,1.351643e+02,NaN,NaN
20181031T185116900,27.392622,37.642379,46.371193,6.228441,7.629120,1.351643e+02,NaN,NaN
20181031T185117000,27.532177,37.541072,46.371194,6.228443,7.322400,1.351643e+02,NaN,NaN
20181031T185117100,27.611744,37.434891,46.371194,6.228445,7.075440,1.351643e+02,NaN,NaN
20181031T185117200,27.655281,37.301540,46.371194,6.228447,6.696360,1.352264e+02,NaN,NaN
20181031T185117300,27.745401,37.174827,46.371194,6.228449,6.376320,1.352264e+02,NaN,NaN
20181031T185117400,27.790461,37.111470,46.371195,6.228450,6.122880,1.352264e+02,NaN,NaN
20181031T185117500,27.910242,37.000001,46.371195,6.228452,5.900040,1.352264e+02,NaN,NaN
20181031T185117600,28.007396,36.859601,46.371195,6.228454,5.766480,1.352264e+02,NaN,NaN
20181031T185117700,28.130694,36.741288,46.371196,6.228456,5.589360,1.352264e+02,NaN,NaN
20181031T185117800,28.199710,36.655638,46.371196,6.228458,5.409360,1.352264e+02,NaN,NaN
20181031T185117900,28.309604,36.539087,46.371196,6.228460,5.340240,1.352264e+02,NaN,NaN
20181031T185118000,28.355994,36.424505,46.371196,6.228461,5.219640,1.351428e+02,NaN,NaN
20181031T185118100,28.398866,36.316767,46.371196,6.228463,5.140440,1.351428e+02,NaN,NaN
20181031T185118200,28.475581,36.191817,46.371196,6.228465,5.102640,1.351428e+02,NaN,NaN
20181031T185118300,28.508567,36.078997,46.371196,6.228466,5.029200,1.351428e+02,NaN,NaN
20181031T185118400,28.531000,35.986709,46.371196,6.228467,5.007960,1.351428e+02,NaN,NaN
20181031T185118500,28.607051,35.887371,46.371196,6.228469,4.943880,1.351428e+02,NaN,NaN
20181031T185118600,28.685954,35.806802,46.371196,6.228470,4.814640,1.351428e+02,NaN,NaN
20181031T185118700,28.742230,35.697302,46.371196,6.228472,4.737960,1.351428e+02,NaN,NaN
20181031T185118800,28.871898,35.590914,46.371197,6.228474,4.734000,1.347225e+02,NaN,NaN
20181031T185118900,28.960024,35.541039,46.371197,6.228475,4.691880,1.347225e+02,NaN,NaN
20181031T185119000,29.042444,35.453627,46.371198,6.228476,4.638600,1.347225e+02,NaN,NaN
20181031T185119100,29.094538,35.376583,46.371198,6.228478,4.583520,1.347225e+02,NaN,NaN
20181031T185119200,29.177624,35.263557,46.371198,6.228479,4.552920,1.347225e+02,NaN,NaN
20181031T185119300,29.260709,35.150532,46.371198,6.228481,4.553280,1.347225e+02,NaN,NaN
20181031T185119400,29.309951,35.054719,46.371198,6.228483,4.579560,1.347225e+02,NaN,NaN
20181031T185119500,29.402258,34.972387,46.371199,6.228484,4.620960,1.347225e+02,NaN,NaN
20181031T185119600,29.471274,34.886737,46.371199,6.228486,4.653360,1.347225e+02,NaN,NaN
20181031T185119700,29.587538,34.782112,46.371199,6.228487,4.693320,1.340560e+02,NaN,NaN
20181031T185119800,29.679181,34.725393,46.371200,6.228489,4.644000,1.340560e+02,NaN,NaN
20181031T185119900,29.817406,34.675312,46.371201,6.228490,4.706640,1.340560e+02,NaN,NaN
20181031T185120000,29.925970,34.609987,46.371201,6.228491,4.758840,1.340560e+02,NaN,NaN
20181031T185120100,30.023983,34.565194,46.371202,6.228493,4.788000,1.340560e+02,NaN,NaN
20181031T185120200,30.112773,34.489706,46.371202,6.228494,4.782600,1.340560e+02,NaN,NaN
20181031T185120300,30.211450,34.419300,46.371203,6.228495,4.744800,1.340560e+02,NaN,NaN
20181031T185120400,30.314309,34.316437,46.371203,6.228497,4.761000,1.340560e+02,NaN,NaN
20181031T185120500,30.412987,34.246031,46.371204,6.228499,4.779000,1.332356e+02,NaN,NaN
20181031T185120600,30.505294,34.163699,46.371204,6.228500,4.811040,1.332356e+02,NaN,NaN
20181031T185120700,30.630780,34.089768,46.371205,6.228502,4.820760,1.332356e+02,NaN,NaN
20181031T185120800,30.745714,34.036369,46.371206,6.228503,4.867560,1.332356e+02,NaN,NaN
20181031T185120900,30.890309,33.998213,46.371206,6.228504,4.856040,1.332356e+02,NaN,NaN
20181031T185121000,31.011613,33.956738,46.371207,6.228505,4.907520,1.332356e+02,NaN,NaN
20181031T185121100,31.146321,33.913501,46.371208,6.228507,5.002920,1.332356e+02,NaN,NaN
20181031T185121200,31.271807,33.839570,46.371209,6.228508,5.085000,1.332356e+02,NaN,NaN
20181031T185121300,31.413550,33.782645,46.371210,6.228510,5.201280,1.321855e+02,NaN,NaN
20181031T185121400,31.558809,33.718877,46.371211,6.228511,5.286240,1.321855e+02,NaN,NaN
20181031T185121500,31.700552,33.661952,46.371212,6.228513,5.396760,1.321855e+02,NaN,NaN
20181031T185121600,31.825373,33.613634,46.371212,6.228514,5.459400,1.321855e+02,NaN,NaN
20181031T185121700,31.962934,33.589166,46.371213,6.228515,5.501880,1.321855e+02,NaN,NaN
20181031T185121800,32.116751,33.581704,46.371215,6.228516,5.544360,1.321855e+02,NaN,NaN
20181031T185121900,32.286160,33.616861,46.371216,6.228517,5.625360,1.321855e+02,NaN,NaN
20181031T185122000,32.466122,33.631487,46.371218,6.228518,5.716080,1.321855e+02,NaN,NaN
20181031T185122100,32.579726,33.629313,46.371218,6.228518,5.702400,1.321855e+02,NaN,NaN
20181031T185122200,32.749800,33.638858,46.371220,6.228519,5.731920,1.309334e+02,NaN,NaN
20181031T185122300,32.920539,33.622790,46.371221,6.228521,5.764680,1.309334e+02,NaN,NaN
20181031T185122400,33.101165,33.611803,46.371223,6.228522,5.802120,1.309334e+02,NaN,NaN
20181031T185122500,33.257835,33.623110,46.371224,6.228523,5.815440,1.309334e+02,NaN,NaN
20181031T185122600,33.404618,33.629336,46.371225,6.228523,5.856480,1.309334e+02,NaN,NaN
20181031T185122700,33.554253,33.654331,46.371226,6.228524,5.878440,1.309334e+02,NaN,NaN
20181031T185122800,33.730032,33.701413,46.371228,6.228525,5.924880,1.309334e+02,NaN,NaN
20181031T185122900,33.902294,33.755340,46.371230,6.228525,5.947200,1.309334e+02,NaN,NaN
20181031T185123000,34.061151,33.811029,46.371231,6.228525,5.950440,1.295150e+02,NaN,NaN
20181031T185123100,34.176943,33.853236,46.371232,6.228525,5.943600,1.295150e+02,NaN,NaN
20181031T185123200,34.353387,33.874706,46.371234,6.228526,5.976360,1.295150e+02,NaN,NaN
20181031T185123300,34.516427,33.897938,46.371235,6.228527,5.987520,1.295150e+02,NaN,NaN
20181031T185123400,34.670244,33.890476,46.371236,6.228528,5.968080,1.295150e+02,NaN,NaN
20181031T185123500,34.819879,33.915471,46.371238,6.228529,5.958720,1.295150e+02,NaN,NaN
20181031T185123600,34.946223,33.937147,46.371239,6.228529,5.901120,1.295150e+02,NaN,NaN
20181031T185123700,35.115632,33.972304,46.371240,6.228530,5.887800,1.295150e+02,NaN,NaN
20181031T185123800,35.290747,34.045000,46.371242,6.228530,5.914800,1.279312e+02,NaN,NaN
20181031T185123900,35.455974,34.112614,46.371243,6.228530,5.913000,1.279312e+02,NaN,NaN
20181031T185124000,35.604279,34.188834,46.371245,6.228530,5.916600,1.279312e+02,NaN,NaN
20181031T185124100,35.723589,34.224197,46.371246,6.228530,5.920920,1.279312e+02,NaN,NaN
20181031T185124200,35.909919,34.250748,46.371248,6.228531,5.922000,1.279312e+02,NaN,NaN
20181031T185124300,36.082846,34.279062,46.371249,6.228532,5.956920,1.279312e+02,NaN,NaN
20181031T185124400,36.272694,34.298770,46.371251,6.228533,6.030360,1.279312e+02,NaN,NaN
20181031T185124500,36.445621,34.327083,46.371252,6.228533,6.061320,1.279312e+02,NaN,NaN
20181031T185124600,36.591739,34.358922,46.371254,6.228534,6.108840,1.279312e+02,NaN,NaN
20181031T185124700,36.764001,34.412848,46.371255,6.228534,6.156720,1.261900e+02,NaN,NaN
20181031T185124800,36.949002,34.490625,46.371257,6.228535,6.207120,1.261900e+02,NaN,NaN
20181031T185124900,37.124116,34.563320,46.371259,6.228535,6.265800,1.261900e+02,NaN,NaN
20181031T185125000,37.273086,34.613927,46.371260,6.228535,6.244560,1.261900e+02,NaN,NaN
20181031T185125100,37.418540,34.671379,46.371262,6.228535,6.294600,1.261900e+02,NaN,NaN
20181031T185125200,37.591466,34.699692,46.371263,6.228536,6.302520,1.261900e+02,NaN,NaN
20181031T185125300,37.781314,34.719400,46.371265,6.228537,6.321240,1.261900e+02,NaN,NaN
20181031T185125400,37.954241,34.747714,46.371266,6.228537,6.297480,1.261900e+02,NaN,NaN
20181031T185125500,38.103876,34.772708,46.371267,6.228538,6.283800,1.244352e+02,NaN,NaN
20181031T185125600,38.270433,34.789097,46.371269,6.228539,6.285960,1.244352e+02,NaN,NaN
20181031T185125700,38.452582,34.848105,46.371271,6.228539,6.315120,1.244352e+02,NaN,NaN
20181031T185125800,38.627696,34.920800,46.371272,6.228540,6.289920,1.244352e+02,NaN,NaN
20181031T185125900,38.813362,34.972964,46.371274,6.228540,6.282360,1.244352e+02,NaN,NaN
20181031T185126000,38.929154,35.015171,46.371275,6.228540,6.222960,1.244352e+02,NaN,NaN
20181031T185126100,39.098563,35.050329,46.371277,6.228541,6.245640,1.244352e+02,NaN,NaN
20181031T185126200,39.295446,35.056349,46.371278,6.228542,6.307200,1.244352e+02,NaN,NaN
20181031T185126300,39.478924,35.064131,46.371280,6.228543,6.290280,1.222858e+02,NaN,NaN
20181031T185126400,39.655368,35.085601,46.371281,6.228544,6.324480,1.222858e+02,NaN,NaN
20181031T185126500,39.808521,35.103752,46.371282,6.228544,6.293160,1.222858e+02,NaN,NaN
20181031T185126600,39.954639,35.135591,46.371284,6.228545,6.289560,1.222858e+02,NaN,NaN
20181031T185126700,40.150192,35.192836,46.371285,6.228545,6.316560,1.222858e+02,NaN,NaN
20181031T185126800,40.305532,35.255369,46.371287,6.228546,6.295320,1.222858e+02,NaN,NaN
20181031T185126900,40.451650,35.287207,46.371288,6.228546,6.225480,1.222858e+02,NaN,NaN
20181031T185127000,40.597768,35.319046,46.371290,6.228547,6.211080,1.222858e+02,NaN,NaN
20181031T185127100,40.767177,35.354204,46.371291,6.228547,6.220440,1.198224e+02,NaN,NaN
20181031T185127200,40.964060,35.360224,46.371293,6.228548,6.206400,1.198224e+02,NaN,NaN
20181031T185127300,41.134134,35.369768,46.371294,6.228549,6.197040,1.198224e+02,NaN,NaN
20181031T185127400,41.300691,35.386157,46.371296,6.228550,6.138720,1.198224e+02,NaN,NaN
20181031T185127500,41.410778,35.390827,46.371296,6.228551,6.078240,1.198224e+02,NaN,NaN
20181031T185127600,41.546344,35.443197,46.371298,6.228551,6.017400,1.198224e+02,NaN,NaN
20181031T185127700,41.722123,35.490279,46.371299,6.228551,5.935680,1.198224e+02,NaN,NaN
20181031T185127800,41.880980,35.545968,46.371301,6.228552,5.882760,1.198224e+02,NaN,NaN
20181031T185127900,42.016546,35.598338,46.371302,6.228552,5.861520,1.198224e+02,NaN,NaN
20181031T185128000,42.159147,35.637020,46.371303,6.228552,5.850720,1.172024e+02,NaN,NaN
20181031T185128100,42.325704,35.653409,46.371305,6.228553,5.802840,1.172024e+02,NaN,NaN
20181031T185128200,42.512035,35.679960,46.371306,6.228554,5.785200,1.172024e+02,NaN,NaN
20181031T185128300,42.678591,35.696349,46.371308,6.228555,5.799960,1.172024e+02,NaN,NaN
20181031T185128400,42.834596,35.733269,46.371309,6.228555,5.774040,1.172024e+02,NaN,NaN
20181031T185128500,42.977862,35.746339,46.371310,6.228556,5.790240,1.172024e+02,NaN,NaN
20181031T185128600,43.136719,35.802028,46.371312,6.228556,5.856480,1.172024e+02,NaN,NaN
20181031T185128700,43.301946,35.869642,46.371313,6.228556,5.877360,1.172024e+02,NaN,NaN
20181031T185128800,43.467173,35.937256,46.371315,6.228556,5.924880,1.143117e+02,NaN,NaN
20181031T185128900,43.592852,35.984544,46.371316,6.228557,5.902200,1.143117e+02,NaN,NaN
20181031T185129000,43.735453,36.023227,46.371318,6.228557,5.906520,1.143117e+02,NaN,NaN
20181031T185129100,43.914749,36.063466,46.371319,6.228558,5.942520,1.143117e+02,NaN,NaN
20181031T185129200,44.091193,36.084936,46.371321,6.228559,5.942520,1.143117e+02,NaN,NaN
20181031T185129300,44.260602,36.120093,46.371322,6.228559,5.906880,1.143117e+02,NaN,NaN
20181031T185129400,44.403203,36.158776,46.371324,6.228560,5.883120,1.143117e+02,NaN,NaN
20181031T185129500,44.519660,36.175370,46.371325,6.228560,5.842440,1.143117e+02,NaN,NaN
20181031T185129600,44.671483,36.244747,46.371326,6.228560,5.809320,1.114092e+02,NaN,NaN
20181031T185129700,44.813419,36.309042,46.371327,6.228560,5.769360,1.114092e+02,NaN,NaN
20181031T185129800,44.968094,36.397187,46.371329,6.228560,5.738040,1.114092e+02,NaN,NaN
20181031T185129900,45.090256,36.451319,46.371330,6.228560,5.721840,1.114092e+02,NaN,NaN
20181031T185130000,45.229339,36.496846,46.371331,6.228561,5.693400,1.114092e+02,NaN,NaN
20181031T185130100,45.395231,36.538847,46.371333,6.228561,5.667120,1.114092e+02,NaN,NaN
20181031T185130200,45.551236,36.575767,46.371334,6.228562,5.618160,1.114092e+02,NaN,NaN
20181031T185130300,45.717128,36.617768,46.371336,6.228562,5.636160,1.114092e+02,NaN,NaN
20181031T185130400,45.849841,36.651369,46.371337,6.228562,5.649840,1.114092e+02,NaN,NaN
20181031T185130500,45.991777,36.715664,46.371339,6.228563,5.742720,1.086147e+02,NaN,NaN
20181031T185130600,46.126678,36.793647,46.371340,6.228562,5.756040,1.086147e+02,NaN,NaN
20181031T185130700,46.238288,36.868311,46.371341,6.228562,5.717160,1.086147e+02,NaN,NaN
20181031T185130800,46.356268,36.954899,46.371342,6.228562,5.664240,1.086147e+02,NaN,NaN
20181031T185130900,46.471395,37.022719,46.371344,6.228562,5.633640,1.086147e+02,NaN,NaN
20181031T185131000,46.603444,37.081933,46.371345,6.228562,5.662080,1.086147e+02,NaN,NaN
20181031T185131100,46.742527,37.127459,46.371346,6.228562,5.632920,1.086147e+02,NaN,NaN
20181031T185131200,46.894350,37.196836,46.371348,6.228562,5.608440,1.086147e+02,NaN,NaN
20181031T185131300,47.033433,37.242362,46.371349,6.228563,5.533920,1.067798e+02,NaN,NaN
20181031T185131400,47.165482,37.301576,46.371350,6.228563,5.488920,1.067798e+02,NaN,NaN
20181031T185131500,47.303901,37.372714,46.371352,6.228563,5.437800,1.067798e+02,NaN,NaN
20181031T185131600,47.455059,37.467703,46.371353,6.228563,5.466960,1.067798e+02,NaN,NaN
20181031T185131700,47.575891,37.573061,46.371355,6.228562,5.534640,1.067798e+02,NaN,NaN
20181031T185131800,47.724196,37.649281,46.371356,6.228562,5.590080,1.067798e+02,NaN,NaN
20181031T185131900,47.842176,37.735870,46.371358,6.228562,5.625360,1.067798e+02,NaN,NaN
20181031T185132000,47.990481,37.812090,46.371359,6.228562,5.652360,1.067798e+02,NaN,NaN
20181031T185132100,48.142304,37.881467,46.371361,6.228562,5.712480,1.050541e+02,NaN,NaN
20181031T185132200,48.311049,37.942237,46.371362,6.228562,5.779800,1.050541e+02,NaN,NaN
20181031T185132300,48.473423,37.991082,46.371364,6.228563,5.862960,1.050541e+02,NaN,NaN
20181031T185132400,48.605472,38.050296,46.371365,6.228563,5.896800,1.050541e+02,NaN,NaN
20181031T185132500,48.750260,38.133360,46.371366,6.228563,5.931720,1.050541e+02,NaN,NaN
20181031T185132600,48.891531,38.223267,46.371368,6.228562,5.942880,1.050541e+02,NaN,NaN
20181031T185132700,49.018733,38.340550,46.371369,6.228562,5.965560,1.050541e+02,NaN,NaN
20181031T185132800,49.136713,38.427139,46.371371,6.228561,5.945040,1.050541e+02,NaN,NaN
20181031T185132900,49.258210,38.506884,46.371372,6.228561,5.922000,1.050541e+02,NaN,NaN
20181031T185133000,49.406515,38.583104,46.371373,6.228561,5.933160,1.034779e+02,NaN,NaN
20181031T185133100,49.561855,38.645637,46.371375,6.228561,5.936760,1.034779e+02,NaN,NaN
20181031T185133200,49.717196,38.708169,46.371376,6.228562,5.919480,1.034779e+02,NaN,NaN
20181031T185133300,49.852097,38.786152,46.371378,6.228562,5.871600,1.034779e+02,NaN,NaN
20181031T185133400,49.970741,38.847128,46.371379,6.228562,5.826240,1.034779e+02,NaN,NaN
20181031T185133500,50.085204,38.940560,46.371380,6.228561,5.790960,1.034779e+02,NaN,NaN
20181031T185133600,50.222957,39.037312,46.371382,6.228561,5.749560,1.034779e+02,NaN,NaN
